university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,Academic Reputation Score,Employer Reputation Score,citations_score,publications_count,Citations_Count,Citations per Faculty Score,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,Enrollment,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio,Teaching,Research Environment,Research Quality,international_student_percentage,global_ranking_score,research_impact_score,academic_reputation_score
U0090,Sapienza University of Rome,2024,67.0,1.0,52.9,Italy,Europe,Rome,Public,79.2,41.0,29.2,61.0,71.0,44.9,100.0,53.05,"Politics & International Studies (incl Development Studies),Law,Mathematics & Statistics,Physics & Astronomy,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Computer Science,History, Philosophy & Theology,Geography,General Engineering,Architecture,Chemistry,Accounting & Finance,Sociology,Business & Management,Communication & Media Studies,Archaeology,Biological Sciences,Chemical Engineering,Medicine & Dentistry,Psychology,Civil Engineering",60522.0,9%,"3,287",0.0543,61:39:00,61.0,39.0,Undergraduate & Postgraduate,-1.0,458.72222222222223,18,181.0,47.393,24.450000000000003,335.6666666666667,,53.5,48.1,77.9,9,93.37,63.8,79.2
U0091,Texas A&M University,2024,999.0,999.0,52.9,United States,North America,College Station,Public,62.0,59.6,45.7,,0.0,68.4,100.0,50.0,"Art, Performing Arts & Design,Sociology,Chemistry,History, Philosophy & Theology,Business & Management,Law,Economics & Econometrics,Medicine & Dentistry,Veterinary Science,Psychology,Politics & International Studies (incl Development Studies),Geography,Computer Science,Archaeology,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,Communication & Media Studies,Architecture,Other Health,Chemical Engineering,General Engineering,Languages, Literature & Linguistics,Accounting & Finance,Civil Engineering,Biological Sciences,Sport Science,Education,Agriculture & Forestry",64427.0,6%,"3,049",0.0473,47:53:00,47.0,53.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,55.2,62.1,77.3,6,0.0,76.5,62.0
U0092,Michigan State University,2024,144.0,63.0,52.7,United States,North America,East Lansing,Public,59.9,49.4,63.7,110.0,65.0,58.0,100.0,55.49,"Education,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Chemical Engineering,Business & Management,Architecture,Psychology,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Sport Science,General Engineering,Geography,Communication & Media Studies,Medicine & Dentistry,Law,Geology, Environmental, Earth & Marine Sciences,Sociology,Civil Engineering,Mathematics & Statistics,Computer Science,Veterinary Science,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Economics & Econometrics,Other Health,Archaeology,Physics & Astronomy,Agriculture & Forestry,History, Philosophy & Theology",44514.0,11%,"3,008",0.0676,52:48:00,52.0,48.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,54.8,52.3,86.2,11,85.64,75.94,59.9
U0093,University of Science and Technology of China,2024,209.0,9.0,52.6,China (Mainland),Asia,Hefei,Public,52.5,17.5,92.7,102.0,254.0,98.5,100.0,55.09,"Computer Science,Sport Science,Veterinary Science,Art, Performing Arts & Design,Chemical Engineering,Psychology,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Chemistry,Communication & Media Studies,Other Health,General Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Medicine & Dentistry,Civil Engineering,History, Philosophy & Theology,Biological Sciences,Business & Management,Geography,Electrical & Electronic Engineering,Architecture,Physics & Astronomy,Mechanical & Aerospace Engineering,Mathematics & Statistics,Economics & Econometrics,Sociology,Agriculture & Forestry,Accounting & Finance,Archaeology",20252.0,5%,"2,708",0.1337,50:50,,,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,74.3,66.3,88.2,5,79.12,97.94,52.5
U0094,University of Groningen,2024,100.0,3.0,52.5,Netherlands,Europe,Groningen,Public,52.9,29.9,54.1,97.0,93.0,42.9,100.0,54.85,"General Engineering,Accounting & Finance,Chemical Engineering,Psychology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Sociology,Biological Sciences,Geography,Archaeology,Law,Business & Management,Computer Science,Medicine & Dentistry,Mathematics & Statistics,Education,History, Philosophy & Theology,Languages, Literature & Linguistics,Other Health,Physics & Astronomy,Communication & Media Studies,Chemistry,Politics & International Studies (incl Development Studies)",31942.0,29%,"3,724",0.1166,53:47:00,53.0,47.0,Undergraduate & Postgraduate,-1.0,116.22222222222224,9,48.0,67.17744444444445,47.4,271.0,,47.5,57.2,94.5,29,90.06,67.98,52.9
U0095,RMIT University,2024,634.0,23.0,52.4,Australia,Oceania,Melbourne,Public,38.6,49.6,,544.0,673.0,68.6,100.0,77.17,General,32574.0,34%,"1,859",0.0571,48:52:00,48.0,52.0,Undergraduate & Postgraduate,-1.0,250.1428571428572,21,54.0,57.36819047619048,33.990476190476194,519.8125,,35.5,36.2,83.2,34,36.45,78.49,38.6
U0096,Nanjing University,2024,200.0,7.0,52.1,China (Mainland),Asia,Nanjing,Public,59.6,25.4,66.0,78.0,163.0,96.9,100.0,53.9,"Other Health,Sociology,Economics & Econometrics,Chemistry,Medicine & Dentistry,Archaeology,History, Philosophy & Theology,General Engineering,Business & Management,Biological Sciences,Architecture,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Geography,Physics & Astronomy,Electrical & Electronic Engineering,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),Education,Law,Languages, Literature & Linguistics,Art, Performing Arts & Design,Computer Science,Communication & Media Studies,Mathematics & Statistics",36711.0,8%,"3,040",0.0828,54:46:00,54.0,46.0,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,64.0,61.7,85.3,8,80.02,91.96,59.6
U0097,Aarhus University,2024,88.0,2.0,52.0,Denmark,Europe,Aarhus,Public,55.8,24.7,57.3,83.0,121.0,54.1,100.0,54.15,"Education,Psychology,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Law,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Communication & Media Studies,Archaeology,Medicine & Dentistry,General Engineering,Physics & Astronomy,Accounting & Finance,Civil Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Computer Science,Geography,Chemistry,Other Health,Agriculture & Forestry,Art, Performing Arts & Design,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Sport Science,Sociology,Languages, Literature & Linguistics",26996.0,9%,683,0.0253,56:44:00,56.0,44.0,Undergraduate & Postgraduate,-1.0,143.75,4,103.0,63.334375,45.6,144.75,,44.9,59.0,86.3,9,91.27,73.1,55.8
U0098,Queen Mary University of London,2024,187.0,18.0,51.9,United Kingdom,Europe,London,Public,48.8,32.8,73.5,276.0,200.0,50.7,100.0,63.79,"Communication & Media Studies,Law,Economics & Econometrics,Mathematics & Statistics,Psychology,Electrical & Electronic Engineering,General Engineering,Biological Sciences,Chemistry,Geography,Business & Management,Computer Science,History, Philosophy & Theology,Civil Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Medicine & Dentistry,Physics & Astronomy,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Veterinary Science,Other Health,Chemical Engineering",22205.0,45%,"2,119",0.0954,54:46:00,54.0,46.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,37.6,42.6,97.9,45,81.33,74.98,48.8
U0099,Rice University,2024,129.0,57.0,51.9,United States,North America,Houston,Private,38.7,22.9,99.1,407.0,108.0,82.5,100.0,70.33,"Sociology,Business & Management,Computer Science,Sport Science,Architecture,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Languages, Literature & Linguistics,Psychology,General Engineering,Art, Performing Arts & Design,Biological Sciences,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Archaeology,Other Health,Physics & Astronomy,History, Philosophy & Theology,Accounting & Finance,Mechanical & Aerospace Engineering,Civil Engineering,Education,Mathematics & Statistics,Chemistry,Chemical Engineering",7318.0,26%,996,0.1361,42:58:00,42.0,58.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,56.4,45.6,86.5,26,87.15,92.82,38.7
U0100,University of Bath,2024,391.0,33.0,51.8,United Kingdom,Europe,Bath,Public,35.6,74.3,39.9,475.0,327.0,61.9,100.0,73.73,"General Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Sport Science,Sociology,Electrical & Electronic Engineering,Chemical Engineering,Education,Other Health,Chemistry,Psychology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Architecture,Biological Sciences,Mathematics & Statistics,Business & Management,Accounting & Finance,Politics & International Studies (incl Development Studies),Civil Engineering",15280.0,31%,"1,339",0.0876,45:55:00,45.0,55.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,34.7,35.1,80.5,31,60.84,72.74,35.6
U0101,Wageningen University & Research,2024,999.0,999.0,51.3,Netherlands,Europe,Wageningen,Public,43.3,19.0,53.0,,0.0,46.0,100.0,50.0,"Chemical Engineering,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Other Health,Sociology,Communication & Media Studies,Biological Sciences,Politics & International Studies (incl Development Studies),Veterinary Science,Agriculture & Forestry,Chemistry",15899.0,28%,"2,767",0.174,54:46:00,54.0,46.0,Undergraduate & Postgraduate,-1.0,116.22222222222224,9,48.0,67.17744444444445,47.4,271.0,,56.4,59.8,93.8,28,0.0,69.0,43.3
U0102,Cardiff University,2024,131.0,10.0,50.5,United Kingdom,Europe,Cardiff,Public,46.5,48.3,51.7,212.0,121.0,39.6,100.0,60.59,"Education,Psychology,Other Health,Archaeology,Geology, Environmental, Earth & Marine Sciences,Law,Business & Management,Politics & International Studies (incl Development Studies),Architecture,Computer Science,Chemistry,History, Philosophy & Theology,Civil Engineering,Geography,Art, Performing Arts & Design,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Biological Sciences,Accounting & Finance,General Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sociology,Chemical Engineering,Economics & Econometrics,Physics & Astronomy",28815.0,27%,"3,350",0.1163,58:42:00,58.0,42.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,35.5,39.6,91.9,27,86.95,66.18,46.5
U0103,Ghent University,2024,104.0,1.0,50.2,Belgium,Europe,Ghent,Public,53.4,25.2,52.8,55.0,101.0,25.1,100.0,52.75,"Accounting & Finance,Education,Economics & Econometrics,General Engineering,Psychology,Archaeology,Computer Science,Sport Science,Business & Management,Mechanical & Aerospace Engineering,Physics & Astronomy,History, Philosophy & Theology,Other Health,Biological Sciences,Geography,Civil Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Law,Mathematics & Statistics,Art, Performing Arts & Design,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Veterinary Science,Electrical & Electronic Engineering,Communication & Media Studies,Chemistry,Sociology",41487.0,12%,"5,537",0.1335,57:43:00,57.0,43.0,Undergraduate & Postgraduate,-1.0,107.33333333333331,3,45.0,68.01683333333334,53.9,122.33333333333331,,47.2,59.3,85.3,12,89.66,60.6,53.4
U0104,University of Wollongong,2024,397.0,14.0,50.1,Australia,Oceania,Wollongong,Public,29.7,25.1,43.5,410.0,363.0,93.8,100.0,70.48,"Agriculture & Forestry,Languages, Literature & Linguistics,Medicine & Dentistry,Civil Engineering,Mathematics & Statistics,History, Philosophy & Theology,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Sociology,Chemistry,Accounting & Finance,Mechanical & Aerospace Engineering,Archaeology,Biological Sciences,Architecture,Other Health,Geography,Law,Geology, Environmental, Earth & Marine Sciences,General Engineering,Economics & Econometrics,Sport Science,Computer Science,Politics & International Studies (incl Development Studies),Physics & Astronomy,Communication & Media Studies,Education,Business & Management",16328.0,22%,"1,410",0.0864,55:45:00,55.0,45.0,Undergraduate & Postgraduate,-1.0,250.1428571428572,21,54.0,57.36819047619048,33.990476190476194,519.8125,,36.8,39.3,84.0,22,60.24,86.22,29.7
U0105,Hanyang University,2024,336.0,7.0,49.7,South Korea,Asia,Seoul,Private,49.0,81.3,26.9,194.0,460.0,23.3,100.0,59.69,"Sociology,Biological Sciences,Sport Science,Mathematics & Statistics,History, Philosophy & Theology,Chemical Engineering,Psychology,Education,Business & Management,Accounting & Finance,Archaeology,Other Health,Art, Performing Arts & Design,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Computer Science,Architecture,Medicine & Dentistry,Chemistry,Languages, Literature & Linguistics,General Engineering,Communication & Media Studies,Economics & Econometrics,Physics & Astronomy,Civil Engineering",19344.0,21%,"3,164",0.1636,50:50,,,Undergraduate & Postgraduate,-1.0,667.5,18,62.0,43.17502777777778,24.98333333333333,605.0,,45.4,40.4,62.0,21,66.37,54.7,49.0
U0106,Kyushu University,2024,226.0,9.0,49.7,Japan,Asia,Fukuoka City,Public,57.4,70.0,23.2,124.0,363.0,23.9,100.0,56.19,"Languages, Literature & Linguistics,General Engineering,Economics & Econometrics,Law,Sociology,Architecture,Medicine & Dentistry,Veterinary Science,Communication & Media Studies,Chemical Engineering,Psychology,Other Health,Sport Science,Geography,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemistry,Archaeology,Education,Biological Sciences,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Accounting & Finance,Civil Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",18220.0,13%,"2,761",0.1515,28 : 72,28.0,72.0,Undergraduate & Postgraduate,-1.0,1011.972972972973,37,29.0,35.23782432432433,24.98108108108108,567.8518518518518,,55.0,47.5,51.2,13,77.41,54.2,57.4
U0107,University of York,2024,279.0,27.0,49.4,United Kingdom,Europe,York,Public,43.5,35.3,81.9,362.0,174.0,40.3,100.0,68.08,"General Engineering,Biological Sciences,Physics & Astronomy,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Psychology,History, Philosophy & Theology,Other Health,Business & Management,Chemistry,Archaeology,Mathematics & Statistics,Computer Science,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Education,Law,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Sociology,Economics & Econometrics,Geography",19505.0,31%,"2,209",0.1133,56:44:00,56.0,44.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,42.4,44.8,90.8,31,72.09,72.5,43.5
U0108,University of Florida,2024,62.0,38.0,49.1,United States,North America,Gainesville,Public,48.0,58.7,50.9,40.0,43.0,26.6,100.0,52.0,"Veterinary Science,Languages, Literature & Linguistics,Law,Geography,Psychology,Politics & International Studies (incl Development Studies),Civil Engineering,Biological Sciences,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Sociology,Accounting & Finance,Medicine & Dentistry,Other Health,Economics & Econometrics,Sport Science,Chemical Engineering,Mathematics & Statistics,Business & Management,Chemistry,Physics & Astronomy,Education,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Communication & Media Studies,Architecture,Computer Science,General Engineering",48114.0,9%,"6,222",0.1293,56:44:00,56.0,44.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,55.5,56.7,78.3,9,93.88,60.82,48.0
